profile_id,profile_name,mean_speed_mps,max_speed_mps,speed_std_mps,mean_long_acc_mps2,max_acceleration_mps2,max_deceleration_mps2,acceleration_std_mps2,mean_abs_jerk_mps3,observed_stop_transition_count,stopped_time_ratio
1,Smooth and Steady,0.3085260676607893,-0.17608483647688947,-0.5007200343863538,0.09749026984174752,-0.527163898015413,-0.5114231777422594,-0.45737310531113395,-0.13099019851417845,0.0,0.0
2,Stop-and-Go,-0.6403077222976721,-0.0244837503531034,0.5267619436109594,-0.16219612468616174,0.21935615023462682,0.24065343487287727,-0.04555023667593973,-0.3604151771841231,1.0,1.179327800802389
3,Dynamic Speed Adjustment,0.28773010438083835,0.26473872845523605,0.03433982373519233,0.43052950277331853,0.37433275153341183,0.4078627556425861,0.776346975569007,0.9125318669271945,0.0,0.0
4,Acceleration-Intensive,0.30437393387034795,0.21787576351780633,-0.07705495785413201,0.8214221990067562,4.9547816765222,0.6181215087985725,2.2242527497943594,1.91544447665138,0.0,0.0
